R0,VE,n_breach,net_FoI,net_FoI_maxVE,net_exp_days,breach_per_IA,FoI_per_IA,exp_days_per_IA,net_FoI_rel_base,net_FoI_maxVE_rel_base
4,0.2,6246,5173.28455747711,4138.62764598169,19583.3,0.347010916094954,0.091669239275812,0.347010916094954,2.02162683237354,1.61730146589883
4,0.3,5209,3182.80882084481,2227.96617459136,15563.0000000001,0.314235760965446,0.0642647530569747,0.314235760965446,1.24378460976695,0.870649226836865
4,0.4,4135,2970.12113930765,1782.07268358459,11644,0.274011791652913,0.0698942128828477,0.274011791652913,1.16067007795768,0.696402046774609
4,0.5,3139,2167.87271782041,1083.93635891021,8974.60000000001,0.251459881540751,0.0607417619524598,0.251459881540751,0.847165781588787,0.423582890794394
4,0.6,2325,1300.61418727145,520.245674908582,6224.1,0.218407238321437,0.0456392976918172,0.218407238321437,0.508256700427079,0.203302680170832
4,0.7,1504,936.756561974356,281.026968592307,4058.4,0.188720894716243,0.0435604022538715,0.188720894716243,0.366067665532185,0.109820299659655
4,0.8,884,615.08770216441,123.017540432882,2241.2,0.155318537129366,0.0426265045986254,0.155318537129366,0.240365243617098,0.0480730487234196
4,0.9,300,175.38641811306,17.538641811306,716.000000000001,0.0999966241253849,0.0244944828613816,0.0999966241253849,0.0685378669879626,0.00685378669879626
5,0,9755,9867.94847884605,9867.94847884605,33002.4,0.468284043881424,0.14002020515137,0.468284043881424,3.85621730327621,3.85621730327621
5,0.1,8384,7635.61492651681,6872.05343386513,27378.5,0.435186330984121,0.121369514205615,0.435186330984121,2.98386138353972,2.68547524518575
5,0.2,7107,7497.73518479566,5998.18814783653,23025.2000000001,0.410412439091999,0.133643303200748,0.410412439091999,2.92998045307721,2.34398436246177
5,0.3,5943,5626.16811245882,3938.31767872117,18501.5,0.374742770208837,0.113956480508253,0.374742770208837,2.19860560408415,1.5390239228589
5,0.4,4639,3841.07524744598,2304.64514846759,14093.5,0.33390627738344,0.0910035929346408,0.33390627738344,1.5010233245684,0.900613994741037
5,0.5,3470,2957.77329054863,1478.88664527431,9975.60000000001,0.281037643799577,0.0833278836830974,0.281037643799577,1.15584476009705,0.577922380048523
5,0.6,2510,2095.79309553283,838.317238213131,6994.5,0.248375304732254,0.0744217955191536,0.248375304732254,0.818998357805125,0.32759934312205
5,0.7,1615,1010.17781681179,303.053345043538,3981.99999999999,0.185974065328279,0.0471790244341876,0.185974065328279,0.394759375256787,0.118427812577036
5,0.8,972,557.139935328718,111.427987065744,2628.1,0.181714889088263,0.0385223627544235,0.181714889088263,0.21772029551699,0.043544059103398
5,0.9,344,321.011410172388,32.1011410172388,779.299999999999,0.109898258061325,0.0452695942458041,0.109898258061325,0.125445502386796,0.0125445502386796
6,0,11092,16234.6074953447,16234.6074953447,40056.3,0.568803221583051,0.230532950983701,0.568803221583051,6.34419347341049,6.34419347341049
6,0.1,9253,10361.0125306896,9324.91127762062,31829.2,0.500431521987491,0.162900018538463,0.500431521987491,4.0488978926022,3.64400810334198
6,0.2,7813,10271.6122958844,8217.2898367075,26437.9000000001,0.46977379583556,0.182515793523268,0.46977379583556,4.01396188405778,3.21116950724622
6,0.3,6565,8223.387365564,5756.3711558948,22051,0.446863640371183,0.166646991717306,0.446863640371183,3.21355231217615,2.24948661852331
6,0.4,5156,6744.85382628946,4046.91229577368,16205.1,0.377959057165226,0.157313351531408,0.377959057165226,2.63576791962008,1.58146075177205
6,0.5,3691,4862.59021536948,2431.29510768474,11422.3,0.322313420190567,0.137212127443766,0.322313420190567,1.90021305517012,0.95010652758506
6,0.6,2754,2507.09153265502,1002.83661306201,7867.20000000002,0.276833514533531,0.0882203274662072,0.276833514533531,0.97972641120357,0.391890564481428
6,0.7,1900,1924.07158236642,577.221474709925,5515.59999999999,0.259701333817701,0.090594668993635,0.259701333817701,0.751892669947448,0.225567800984234
6,0.8,1098,975.877288567574,195.175457713515,2830.6,0.196601707606653,0.0677803791941411,0.196601707606653,0.381355343931489,0.0762710687862978
6,0.9,413,346.399666950083,34.6399666950083,941.5,0.133148272141136,0.0489883347049057,0.133148272141136,0.135366777847044,0.0135366777847044
7,0,12138,19842.8652698076,19842.8652698076,45281.3999999998,0.639940741672092,0.280429887716814,0.639940741672092,7.75423590466078,7.75423590466078
7,0.1,10051,15842.1178834161,14257.9060950745,35424.7,0.559499917259333,0.250211396144044,0.559499917259333,6.19081557159838,5.57173401443854
7,0.2,8586,11913.7216190219,9530.97729521754,30094.1,0.531203445969226,0.210294043627904,0.531203445969226,4.6556687595374,3.72453500762992
7,0.3,6905,11043.8917294843,7730.72421063904,23238.8000000001,0.469380867151041,0.223066228751379,0.469380867151041,4.31575483739521,3.02102838617665
7,0.4,5529,7941.87455423939,4765.12473254364,18143.6,0.425048998370931,0.186053805444732,0.425048998370931,3.10354215388935,1.86212529233361
7,0.5,4188,6747.96129480182,3373.98064740091,13408.2,0.377550745992157,0.190010428005148,0.377550745992157,2.63698226258837,1.31849113129418
7,0.6,3102,3902.76694757463,1561.10677902985,9365.90000000001,0.330397342790994,0.137676446365131,0.330397342790994,1.52513133465931,0.610052533863724
7,0.7,2076,3110.29292525958,933.087877577873,6107.8,0.286140524142139,0.145712179159331,0.286140524142139,1.21544669820227,0.364634009460682
7,0.8,1174,770.479389350576,154.095877870115,2926.9,0.206349137884996,0.0543195045101129,0.206349137884996,0.301089528325023,0.0602179056650045
7,0.9,404,500.298021016636,50.0298021016635,1009.9,0.143512930215008,0.0710953906098296,0.143512930215008,0.195507494751817,0.0195507494751817
8,0,13215,25782.6631767546,25782.6631767546,51138.9999999998,0.724220747658642,0.365129150012715,0.724220747658642,10.0754024080971,10.0754024080971
8,0.1,10830,20762.1669784172,18685.9502805755,40689.3999999999,0.641159353028291,0.327157872746891,0.641159353028291,8.11348252651648,7.30213427386483
8,0.2,9230,16740.7662959543,13392.6130367634,34022.7999999999,0.600805588697005,0.295623697922564,0.600805588697005,6.54199125572564,5.23359300458052
8,0.3,7403,13698.9616179715,9589.27313258007,26205.2,0.530230270399805,0.277181785404942,0.530230270399805,5.35330853635709,3.74731597544996
8,0.4,5857,8959.96073629437,5375.97644177662,19158.8,0.451822896259364,0.211303182362293,0.451822896259364,3.50139197646219,2.10083518587731
8,0.5,4641,7723.72621268626,3861.86310634313,15639.7,0.440920695951978,0.21775038760591,0.440920695951978,3.01829369407204,1.50914684703602
8,0.6,3249,4260.49165767795,1704.19666307118,10133,0.359695730499733,0.151236618878564,0.359695730499733,1.66492373627825,0.6659694945113
8,0.7,2060,3262.69798597966,978.809395793898,5918.79999999999,0.277156078768826,0.152780391295714,0.277156078768826,1.27500386284653,0.382501158853958
8,0.8,1199,1622.28425527835,324.456851055669,3144.8,0.219248689682151,0.113102167788655,0.219248689682151,0.633959594483866,0.126791918896773
8,0.9,434,360.421027059352,36.0421027059352,1079.1,0.149141901412547,0.0498136199468953,0.149141901412547,0.140846073932217,0.0140846073932217
9,0,14198,33494.4572431425,33494.4572431425,56902.8999999999,0.807555424710264,0.475347137745629,0.807555424710264,13.0890332333753,13.0890332333753
9,0.1,11916,27890.9712968161,25101.8741671345,47051.2,0.745477300574694,0.441903415699424,0.745477300574694,10.8992914130556,9.80936227175008
9,0.2,9953,21714.1081991482,17371.2865593186,38091.3999999999,0.674442681854307,0.384467921050635,0.674442681854307,8.48548408438376,6.78838726750701
9,0.3,8159,17372.7059369784,12160.8941558849,29400.3,0.597848831543022,0.353270270887137,0.597848831543022,6.78894193484275,4.75225935438992
9,0.4,6197,12261.1964581076,7356.71787486458,21317.3000000001,0.501861197638707,0.288658448253266,0.501861197638707,4.79145569537395,2.87487341722437
9,0.5,4795,8951.39255237531,4475.69627618766,16104.7,0.457272404668697,0.25416336830603,0.457272404668697,3.49804368384015,1.74902184192008
9,0.6,3417,5880.98821056972,2352.39528422789,10906.6,0.384028604734688,0.207073487334847,0.384028604734688,2.29818472872837,0.919273891491348
9,0.7,2231,4063.02633733097,1218.90790119929,6569.69999999999,0.306298835219097,0.189430298885641,0.306298835219097,1.58775783023898,0.476327349071695
9,0.8,1221,1889.08642840274,377.817285680547,3285.5,0.232040559089944,0.133417948871038,0.232040559089944,0.738221099168402,0.14764421983368
9,0.9,436,751.32991795435,75.132991795435,1159.2,0.160345717422037,0.103927307380116,0.160345717422037,0.293606258311501,0.0293606258311501
10,0,15077,41380.0312714157,41380.0312714157,63423.3999999998,0.89385221647414,0.58318590094073,0.89385221647414,16.1705741513563,16.1705741513563
10,0.1,12726,32112.173549374,28900.9561944366,50431.4999999998,0.794293339432816,0.505764959697381,0.794293339432816,12.5488615543912,11.2939753989521
10,0.2,10648,26397.1582993566,21117.7266394852,41712.1999999999,0.736422622622015,0.466037862893367,0.736422622622015,10.3155360822479,8.25242886579835
10,0.3,8535,19561.9902298706,13693.3931609094,31704.9,0.641601049412981,0.395869201924355,0.641601049412981,7.64447497599508,5.35113248319655
10,0.4,6735,13757.1528485056,8254.29170910339,23680.4,0.557086950107254,0.323640239292128,0.557086950107254,5.3760486257045,3.2256291754227
10,0.5,5009,10604.4382572406,5302.21912862028,16489.9,0.463985496881785,0.298382983155626,0.463985496881785,4.14402430117646,2.07201215058823
10,0.6,3606,6684.63744481065,2673.85497792426,11565.7,0.407437198118602,0.235486823188596,0.407437198118602,2.61223643760058,1.04489457504023
10,0.7,2266,4850.82148930319,1455.24644679096,6796.80000000001,0.31880815739061,0.227530817566432,0.31880815739061,1.89561404807238,0.568684214421714
10,0.8,1326,2499.29045931613,499.858091863226,3679.49999999999,0.260863925161611,0.17719111817806,0.260863925161611,0.976677891639647,0.195335578327929
10,0.9,505,671.261584773464,67.1261584773464,1306.7,0.182570484908302,0.0937878266108567,0.182570484908302,0.262316989572563,0.0262316989572563
